Id,X_Coord,Y_Coord,Z_Coord
706,-6.5943203,0.0,-0.523634
707,-6.5943203,-1.0,-1.0902157
708,-6.5943203,0.0,-1.0902157
709,-6.5943203,-1.0,-1.70327
710,-6.5943203,0.0,-1.70327
711,-6.5943203,-1.0,-2.3666077
712,-6.5943203,0.0,-2.3666077
713,-6.5943203,-1.0,-3.0843506
714,-6.5943203,0.0,-3.0843506
715,-6.5943203,-1.0,-3.8609638
716,-6.5943203,0.0,-3.8609638
717,-6.5943203,-1.0,-4.701276
718,-6.5943203,0.0,-4.701276
719,-6.5943203,-1.0,-5.61051
720,-6.5943203,0.0,-5.61051
721,-6.5943203,-1.0,-6.5943203
722,-6.5943203,0.0,-6.5943203
723,-6.5943203,-1.0,-7.658823
724,-6.5943203,0.0,-7.658823
725,-6.5943203,-1.0,-8.810636
726,-6.5943203,0.0,-8.810636
727,-6.5943203,-1.0,-10.056921
728,-6.5943203,0.0,-10.056921
729,-6.5943203,-1.0,-11.405427
730,-6.5943203,0.0,-11.405427
731,-6.5943203,-1.0,-12.864538
732,-6.5943203,0.0,-12.864538
733,-6.5943203,-1.0,-14.443326
734,-6.5943203,0.0,-14.443326
735,-6.5943203,-1.0,-16.151606
736,-6.5943203,0.0,-16.151606
737,-6.5943203,-1.0,-18.0
738,-6.5943203,0.0,-18.0
739,-6.5943203,-1.0,-20.0
740,-6.5943203,0.0,-20.0
741,-5.6105103,-1.0,20.0
742,-5.6105103,0.0,20.0
743,-5.6105103,-1.0,18.0
744,-5.6105103,0.0,18.0
745,-5.6105103,-1.0,16.151608
746,-5.6105103,0.0,16.151608
747,-5.6105103,-1.0,14.443325
748,-5.6105103,0.0,14.443325
749,-5.6105103,-1.0,12.864536
750,-5.6105103,0.0,12.864536
751,-5.6105103,-1.0,11.405426
752,-5.6105103,0.0,11.405426
753,-5.6105103,-1.0,10.056921
754,-5.6105103,0.0,10.056921
755,-5.6105103,-1.0,8.8106365
756,-5.6105103,0.0,8.8106365
757,-5.6105103,-1.0,7.658823
758,-5.6105103,0.0,7.658823
759,-5.6105103,-1.0,6.5943203
760,-5.6105103,0.0,6.5943203
761,-5.6105103,-1.0,5.61051
762,-5.6105103,0.0,5.61051
